58.81975625400898,53.303399615137906,66.32456703014753,56.12572161642078,64.52854393842206,62.219371391917896,64.27196921103271,63.50224502886466,60.615779345734445,63.566388710712,63.95125080179602,63.63053239255933,63.50224502886466,62.28351507376524,63.69467607440667,62.7325208466966,65.04169339320077,65.4265554842848,65.04169339320077
67.15843489416292,75.04810776138551,74.47081462475946,69.27517639512509,71.45606157793458,73.76523412443875,68.37716484926234,72.867222578576,69.40346375881975,69.01860166773572,71.84092366901861,72.03335471456062,69.27517639512509,69.40346375881975,69.9807568954458,70.94291212315586,67.41500962155227,68.89031430404106,71.26363053239255
69.40346375881975,71.45606157793458,74.98396407953817,69.33932007697241,71.13534316869789,65.10583707504811,72.93136626042335,71.90506735086593,68.18473380372033,66.64528543938422,71.07119948685055,66.13213598460551,67.6074406670943,64.20782552918537,68.6337395766517,67.09429121231558,65.81141757536882,66.38871071199488,65.55484284797947
64.65683130211674,67.41500962155227,68.05644644002565,66.77357280307889,69.40346375881975,65.49069916613213,68.50545221295702,61.06478511866581,66.06799230275819,63.88710711994869,63.566388710712,64.20782552918537,67.2867222578576,61.193072482360485,63.18152661962797,61.898652982681206,65.61898652982681,62.475946119307245,65.68313021167415
69.91661321359847,72.03335471456062,76.77998717126363,79.47402180885183,77.10070558050032,77.228992944195,79.0891597177678,76.0744066709429,77.80628608082104,77.16484926234766,76.58755612572162,77.03656189865298,74.98396407953817,76.13855035279025,72.674791533034,73.95766516998076,75.62540089801155,77.03656189865298,75.17639512508018
62.28351507376524,73.95766516998076,69.59589480436178,72.48236048749199,65.36241180243746,71.52020525978192,72.73893521488134,73.1879409878127,64.27196921103271,70.68633739576651,66.83771648492623,70.10904425914048,67.73572803078896,69.08274534958306,63.69467607440667,73.76523412443875,68.82617062219371,70.36561898652982,65.55484284797947
73.89352148813342,70.62219371391917,77.93457344451572,76.77998717126363,77.54971135343169,78.06286080821039,76.52341244387428,78.25529185375241,78.70429762668377,74.2142398973701,76.26683771648493,77.61385503527903,76.77998717126363,77.61385503527903,76.26683771648493,77.67799871712636,75.8819756254009,74.27838357921745,77.54971135343169
70.68633739576651,68.31302116741502,73.89352148813342,76.90827453495831,72.22578576010262,78.31943553559974,77.99871712636305,78.12700449005773,74.98396407953817,76.33098139833227,76.84413085311097,79.28159076330981,76.65169980756896,74.59910198845414,77.54971135343169,77.54971135343169,76.45926876202694,76.13855035279025,75.43296985246953
67.67158434894164,49.71135343168698,60.74406670942912,57.729313662604234,61.96279666452855,62.02694034637588,68.05644644002565,65.23412443874278,69.6600384862091,67.54329698524695,69.6600384862091,68.37716484926234,70.8146247594612,69.72418216805644,71.3277742142399,70.17318794098782,70.75048107761386,70.04490057729313,73.1879409878127
68.56959589480437,61.32135984605517,73.12379730596537,64.4002565747274,69.85246953175113,63.69467607440667,68.37716484926234,55.42014111610006,65.68313021167415,62.66837716484926,66.19627966645285,62.28351507376524,66.06799230275819,63.438101347017316,67.6074406670943,66.2604233483002,68.69788325849903,65.7472738935215,69.85246953175113
