74.40667094291213,73.57280307889673,77.42142398973701,73.63694676074407,75.75368826170622,73.82937780628608,75.94611930724824,75.94611930724824,73.31622835150738,76.33098139833227,76.01026298909558,72.674791533034,76.77998717126363,75.04810776138551,75.94611930724824,74.79153303399615,76.45926876202694,76.58755612572162,76.77998717126363
74.66324567030148,74.72738935214882,77.93457344451572,73.76523412443875,77.29313662604234,76.45926876202694,78.25529185375241,74.66324567030148,77.54971135343169,75.17639512508018,76.90827453495831,76.01026298909558,76.01026298909558,77.99871712636305,77.67799871712636,77.99871712636305,75.56125721616421,76.97241821680565,77.03656189865298
72.99550994227069,68.9544579858884,71.64849262347659,73.50865939704939,71.58434894162924,72.28992944194997,74.34252726106479,70.68633739576651,73.50865939704939,73.76523412443875,72.03335471456062,73.44451571520206,70.23733162283516,74.40667094291213,74.27838357921745,72.3540731237973,73.50865939704939,74.98396407953817,72.48236048749199
66.06799230275819,66.19627966645285,59.653624118024375,66.64528543938422,60.359204618345096,62.60423348300193,62.796664528543936,60.295060936497755,61.12892880051315,62.34765875561257,61.257216164207826,56.767158434894164,55.03527902501604,58.24246311738294,57.087876844130854,57.02373316228351,55.80500320718409,60.872354073123795,55.93329057087877
69.53175112251444,72.28992944194997,71.96921103271328,69.40346375881975,75.49711353431687,70.94291212315586,69.1468890314304,71.64849262347659,71.39191789608724,67.67158434894164,72.28992944194997,71.84092366901861,72.03335471456062,71.52020525978192,72.03335471456062,69.1468890314304,72.674791533034,69.33932007697241,72.48236048749199
61.513790891597175,63.566388710712,69.78832584990379,65.9397049390635,67.7998717126363,65.04169339320077,67.41500962155227,64.46440025657473,63.05323925593329,64.72097498396408,66.70942912123157,63.69467607440667,65.10583707504811,62.98909557408595,66.06799230275819,65.68313021167415,65.68313021167415,64.65683130211674,66.70942912123157
64.97754971135343,70.94291212315586,74.0218088518281,68.9544579858884,70.04490057729313,68.76202694034637,73.05965362411803,68.69788325849903,69.33932007697241,70.17318794098782,71.71263630532393,71.96921103271328,70.94291212315586,70.62219371391917,72.03335471456062,72.03335471456062,70.87876844130854,70.62219371391917,69.4676074406671
67.73572803078896,74.27838357921745,66.58114175753688,71.71263630532393,72.73893521488134,74.79153303399615,66.38871071199488,69.53175112251444,68.89031430404106,71.84092366901861,71.90506735086593,71.52020525978192,72.41821680564465,70.30147530468248,72.1616420782553,70.42976266837717,72.1616420782553,71.64849262347659,71.96921103271328
69.6600384862091,73.95766516998076,74.5349583066068,73.76523412443875,69.53175112251444,72.48236048749199,71.39191789608724,70.30147530468248,70.04490057729313,68.82617062219371,70.75048107761386,70.23733162283516,69.91661321359847,68.76202694034637,69.08274534958306,70.36561898652982,67.47915330339961,69.9807568954458,68.9544579858884
66.19627966645285,64.91340602950609,63.37395766516998,61.70622193713919,67.47915330339961,66.70942912123157,63.566388710712,66.00384862091084,62.41180243745991,66.90186016677357,62.92495189223862,66.58114175753688,62.7325208466966,64.01539448364336,64.52854393842206,60.936497754971136,66.13213598460551,63.438101347017316,62.98909557408595
